Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]
Electric power consumption (kWh per capita)	Syrian Arab Republic	SYR	688.5092678	1068.603802	1565.072992	1576.219253	1602.971022	1562.366974	1880.109468	1674.060982	1221.720756	..	..	..
Electric power consumption (kWh per capita)	Tajikistan	TJK	3350.017349	2172.109576	2129.485496	2062.537919	1935.188953	1898.189606	1879.658588	1798.057113	1748.597169	..	..	..
Electric power consumption (kWh per capita)	Tanzania	TZA	51.18192137	58.24970235	64.18146146	80.07802321	84.28104974	70.43987247	91.96354099	87.85519122	98.83708345	..	..	..
Electric power consumption (kWh per capita)	Thailand	THA	709.2434976	1454.062364	1994.288252	2074.869458	2107.902766	2111.131576	2325.150606	2304.681357	2464.678691	..	..	..
Electric power consumption (kWh per capita)	Timor-Leste	TMP	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	Togo	TGO	90.57440014	96.2103581	109.0336565	102.8790167	..	124.7636364	124.7095262	135.3907653	144.983805	..	..	..
Electric power consumption (kWh per capita)	Tonga	TON	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	Trinidad and Tobago	TTO	2682.698477	3990.599221	5307.177044	5668.851107	5707.130758	5714.181946	6189.316276	6389.769177	6628.756115	..	..	..
Electric power consumption (kWh per capita)	Tunisia	TUN	638.4283332	992.4103638	1115.631079	1159.988655	1198.772377	1284.627764	1406.927023	1335.513126	1411.087915	..	..	..
Electric power consumption (kWh per capita)	Turkey	TUR	928.4446103	1652.74732	2180.723505	2349.879074	2425.269166	2316.642887	2492.199741	2704.053253	2789.663675	..	..	..
Electric power consumption (kWh per capita)	Turkmenistan	TKM	2292.802617	1697.686885	2119.296217	2259.874214	2325.14584	2367.161014	2403.413728	2443.861677	2476.154281	..	..	..
Electric power consumption (kWh per capita)	Turks and Caicos Islands	TCA	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	Uganda	UGA	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	Ukraine	UKR	4787.481693	2778.43709	3399.522311	3528.924829	3534.357152	3227.955434	3549.847724	3662.443306	3640.556836	..	..	..
Electric power consumption (kWh per capita)	United Arab Emirates	ARE	8580.381107	12652.91162	11984.90502	11754.38013	11604.10902	10910.88705	10890.87123	10536.79785	10462.61498	..	..	..
Electric power consumption (kWh per capita)	United Kingdom	GBR	5356.57521	6114.529259	6200.554113	6102.413075	6015.726861	5643.16071	5700.808068	5472.603879	5452.030838	..	..	..
Electric power consumption (kWh per capita)	United States	USA	11713.3317	13671.05202	13583.26696	13657.44951	13663.42468	12913.71143	13394.01461	13240.35799	12954.15326	..	..	..
Electric power consumption (kWh per capita)	Uruguay	URY	1244.378192	2030.264582	2220.927332	2413.354293	2586.223362	2659.719201	2803.153377	2808.356544	2931.917628	..	..	..
Electric power consumption (kWh per capita)	Uzbekistan	UZB	2383.227694	1780.457924	1749.756968	1658.36683	1647.010563	1637.567795	1647.830715	1625.970538	1605.333423	..	..	..
Electric power consumption (kWh per capita)	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	"Venezuela, RB"	VEN	2449.05349	2636.11546	2958.426416	2985.617365	3071.802553	3033.866463	3293.241819	3336.1503	3412.681308	..	..	..
Electric power consumption (kWh per capita)	Vietnam	VNM	98.09639076	295.0371566	655.3260546	738.4719509	813.1585656	917.3961058	1034.60731	1099.009563	1272.539255	..	..	..
Electric power consumption (kWh per capita)	Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	West Bank and Gaza	WBG	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	"Yemen, Rep."	YEM	122.9820103	138.520352	190.1491009	207.1323096	225.6895548	222.4862646	250.1274586	186.0536894	170.0773772	..	..	..
Electric power consumption (kWh per capita)	Zambia	ZMB	751.9210644	587.9896686	707.0220601	652.2655887	577.9064658	557.0835149	578.9139798	570.2921304	571.2611996	..	..	..
Electric power consumption (kWh per capita)	Zimbabwe	ZWE	861.0583865	853.4412972	807.3618851	700.6423169	575.9713895	534.5092634	551.1705146	589.0320093	561.807704	..	..	..
Electricity production from coal sources (% of total)	Afghanistan	AFG	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Albania	ALB	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Algeria	DZA	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Andorra	ADO	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Angola	AGO	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Antigua and Barbuda	ATG	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Argentina	ARG	1.288923926	2.003149252	1.865835743	2.176565367	1.594519917	1.440300527	2.252061662	2.649067963	2.728972517	..	..	..
Electricity production from coal sources (% of total)	Armenia	ARM	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Australia	AUS	78.73508462	83.02757977	79.62195887	77.05388965	75.8351435	74.72193851	71.75088355	68.61053482	68.80273541	64.53049771	..	..
Electricity production from coal sources (% of total)	Austria	AUT	14.21210646	11.2553028	13.54611185	12.21331374	10.76386737	7.588026842	9.862658796	11.77254625	9.084030557	9.448025786	..	..
Electricity production from coal sources (% of total)	Azerbaijan	AZE	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	"Bahamas, The"	BHS	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Bahrain	BHR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Bangladesh	BGD	0	0	0.934452871	2.389474703	3.024563653	2.769644056	1.743476909	1.766184362	1.80060768	..	..	..
Electricity production from coal sources (% of total)	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Belarus	BLR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Belgium	BEL	28.24645763	19.36621845	10.92616304	9.513744487	8.656066425	6.845516504	6.343586024	6.038783031	6.68223899	6.240839218	..	..
Electricity production from coal sources (% of total)	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Benin	BEN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Bolivia	BOL	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Bosnia and Herzegovina	BIH	71.76052488	50.69517691	54.79750545	64.7233537	67.16589085	59.554506	52.53445457	70.71989529	69.50007101	..	..	..
Electricity production from coal sources (% of total)	Botswana	BWA	88.0794702	97.14889124	99.3896236	99.27536232	100	100	100	100	100	..	..	..
Electricity production from coal sources (% of total)	Brazil	BRA	2.133551146	3.154395116	2.503952668	2.268464125	2.607829968	2.098596716	2.198373227	2.327943027	2.564306776	..	..	..
Electricity production from coal sources (% of total)	Brunei Darussalam	BRN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Bulgaria	BGR	50.25984196	42.33380898	42.20913366	52.31618418	52.0814642	49.79353956	49.12532325	55.04867761	49.11226089	..	..	..
Electricity production from coal sources (% of total)	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Cambodia	KHM	..	0	0	0	0	2.229299363	3.118712274	3.228869896	2.580195258	..	..	..
Electricity production from coal sources (% of total)	Cameroon	CMR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Canada	CAN	17.05664041	19.416905	15.34246486	16.41728886	15.33659673	13.35093417	13.82581759	12.22773348	10.03849683	9.669087479	..	..
Electricity production from coal sources (% of total)	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Chile	CHL	35.51600261	21.12630371	19.15943601	22.66147088	23.63660726	24.53311814	27.90813118	29.85558413	36.32492724	41.88551293	..	..
Electricity production from coal sources (% of total)	China	CHN	71.27513667	78.31551565	80.21032641	80.900951	78.809755	78.5909808	77.43959662	79.13565636	75.92991214	..	..	..
Electricity production from coal sources (% of total)	Colombia	COL	10.19886129	5.103768116	5.458941691	6.297986383	5.413135972	7.412203188	6.891155089	3.770182772	5.471870639	..	..	..
Electricity production from coal sources (% of total)	Comoros	COM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	"Congo, Dem. Rep."	ZAR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	"Congo, Rep."	COG	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Costa Rica	CRI	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Cote d'Ivoire	CIV	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Croatia	HRV	7.741861268	14.51703482	18.34064684	20.05628673	20.42403405	13.06437633	17.03693121	24.12633153	21.52958153	..	..	..
Electricity production from coal sources (% of total)	Cuba	CUB	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Curacao	CUW	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Cyprus	CYP	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Czech Republic	CZE	76.44007644	75.12858142	62.46563225	64.59140422	62.19368492	59.60439184	58.79346922	57.55698826	54.23067179	51.28981723	..	..
Electricity production from coal sources (% of total)	Denmark	DNK	90.67046417	46.24580479	53.85981452	50.59263404	47.68953463	48.61336338	43.75997118	39.6684832	34.38344127	41.32616177	..	..
Electricity production from coal sources (% of total)	Djibouti	DJI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Dominica	DMA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Dominican Republic	DOM	1.162790698	2.728976341	12.74170274	12.72562548	13.4381992	13.48306794	12.22280198	12.53303133	12.94942827	..	..	..
Electricity production from coal sources (% of total)	Ecuador	ECU	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	"Egypt, Arab Rep."	EGY	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	El Salvador	SLV	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Equatorial Guinea	GNQ	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Eritrea	ERI	..	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Estonia	EST	0.436528724	1.891225185	2.507192766	2.01804758	2.636801815	4.533545962	3.154890466	3.358411541	4.228294476	3.521179746	..	..
Electricity production from coal sources (% of total)	Ethiopia	ETH	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Faeroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Fiji	FJI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Finland	FIN	18.46001067	13.10884976	20.76037958	18.01912686	11.88351521	16.09031112	18.75712798	14.02403342	10.78566457	15.50447719	..	..
Electricity production from coal sources (% of total)	France	FRA	8.490651965	5.757763465	4.639255864	4.998324851	4.644110795	4.527615457	4.662853457	3.117407959	3.868808735	4.327061366	..	..
Electricity production from coal sources (% of total)	French Polynesia	PYF	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Gabon	GAB	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	"Gambia, The"	GMB	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Georgia	GEO	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Germany	DEU	58.79521728	53.20652202	47.2096235	48.70147103	45.02993445	44.14333885	43.67929923	44.88630933	46.05789552	47.452445	..	..
Electricity production from coal sources (% of total)	Ghana	GHA	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Greece	GRC	72.36808052	64.22648573	53.61338673	55.29492434	53.02009156	55.95966871	53.68417383	52.49611303	51.20699018	46.21963677	..	..
Electricity production from coal sources (% of total)	Greenland	GRL	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Grenada	GRD	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Guam	GUM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Guatemala	GTM	0	8.912037037	13.50722508	12.89401553	13.06492315	8.102133304	13.15641516	12.96155103	13.15342116	..	..	..
Electricity production from coal sources (% of total)	Guinea	GIN	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Guinea-Bissau	GNB	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Guyana	GUY	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Haiti	HTI	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Honduras	HND	0	0	0	0	0	0	0	1.754141724	1.698933228	..	..	..
Electricity production from coal sources (% of total)	"Hong Kong SAR, China"	HKG	98.20651047	60.44492675	68.83755859	73.22602177	68.10549034	70.750284	61.97509638	71.03809767	70.3231621	..	..	..
Electricity production from coal sources (% of total)	Hungary	HUN	30.48600366	27.58375721	19.77746173	18.73623624	18.00124922	17.8650997	16.99178507	18.2669594	18.66435386	21.14464786	..	..
Electricity production from coal sources (% of total)	Iceland	ISL	0	0	0	0	0	0	0	0	0	0	..	..
Electricity production from coal sources (% of total)	India	IND	65.46431548	68.49942425	66.68824892	65.48205784	68.44469591	67.20534786	67.17829809	66.75972974	71.06770819	..	..	..
Electricity production from coal sources (% of total)	Indonesia	IDN	29.9017357	36.43396732	43.80603706	44.47952605	40.8129076	42.02248768	40.31251104	44.16190518	48.66127262	..	..	..
Electricity production from coal sources (% of total)	"Iran, Islamic Rep."	IRN	0.109979358	0.398783874	0.292710269	0.28188209	0.181792756	0.16985138	0.15152881	0.177044974	0.15730938	..	..	..
Electricity production from coal sources (% of total)	Iraq	IRQ	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Ireland	IRL	41.59111673	28.79651924	21.69936569	19.74577184	17.20275512	14.31790543	14.54705365	17.10832848	20.08400292	18.69551681	..	..
Electricity production from coal sources (% of total)	Isle of Man	IMY	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	Israel	ISR	49.67939516	68.49112773	70.63174967	69.30584474	62.01536788	62.45091623	58.44412964	58.89173746	61.42168216	52.01343355	..	..
Electricity production from coal sources (% of total)	Italy	ITA	16.77809211	11.30719535	16.39247294	16.13609671	15.49823619	15.05743299	14.87211069	16.67686679	18.20059334	17.40344916	..	..
Electricity production from coal sources (% of total)	Jamaica	JAM	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Japan	JPN	13.92484147	21.82883628	26.74134273	27.35716704	27.16186902	27.00169639	26.98175173	27.03776268	29.55037587	32.07463261	..	..
Electricity production from coal sources (% of total)	Jordan	JOR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Kazakhstan	KAZ	71.12006317	69.45093913	68.81811965	73.40661636	76.66289044	73.80256638	80.65363115	81.09856097	76.11367549	..	..	..
Electricity production from coal sources (% of total)	Kenya	KEN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from coal sources (% of total)	"Korea, Dem. Rep."	PRK	40.05054152	43.31443299	40.90301301	34.76281188	36.01223821	38.01883667	35.52273252	28.14271597	26.95466833	..	..	..
Electricity production from coal sources (% of total)	"Korea, Rep."	KOR	16.76077858	38.60830566	38.01277749	40.0802996	43.19573811	46.24199648	44.14496757	43.17213822	45.0802829	45.13343139	..	..
Electricity production from coal sources (% of total)	Kosovo	KSV	..	97.59891782	97.06811006	97.41468459	97.88841534	97.28697749	96.53637771	97.8279607	98.14908295	..	..	..
Electricity production from coal sources (% of total)	Kuwait	KWT	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from coal sources (% of total)	Kyrgyz Republic	KGZ	13.06890414	4.293081508	10.32155891	10.75522589	11.3241157	3.482811513	4.991735537	4.189207019	4.799578059	..	..	..
